phase,id,name,simple_name,description,Category,synonyms,question,gender,is_searchable,is_askable,neo4j_id,types
,645,Use of macrolides,,Macrolides inhibit the growth of bacteria and are used to treat common bacterial infections,Medication,"taking macrolides, macrolides Consumption, macrolides Administration, macrolides intake, Use of respiratory tract infections antibiotic, Use of Azithromycin, Use of Zithromax, Use of Zmax, Use of Azithrocin, Use of Azee, Use of Clarithromycin, Use of Biaxin, Use of Klacid, Use of Erythromycin, Use of E-Mycin, Use of Eryc, Use of Erythrocin, Use of Ery-Tab",Have you recently been on a {Macrolide}[Macrolides inhibit the growth of bacteria and are used to treat common bacterial infections] treatment?,both,False,True,101,etiology
,642,Sarcoidosis,,Sarcoidosis is a rare condition that causes small patches of red and swollen tissue to develop in the body,Disease / Medical Condition,"Granulomatous disease, Benign lymphogranulomatous disease, Besnier-Boeck-Schaumann disease, Multiorgan system disorder",Have you ever been diagnosed with {sarcoidosis}[Sarcoidosis is a rare condition that causes small patches of red and swollen tissue to develop in the body]?,both,False,True,553,"disease, etiology"
,636,Hypothyroidism,Underactive thyroid gland,Underactive thyroid gland,Disease / Medical Condition,"Underactive thyroid gland, Low thyroid function Thyroid hormone deficiency, Thyroid insufficiency, Thyroid underactivity, Hypothyroid disease, Thyroid underfunction, Hypothyreosis, Myxedema",Have you been diagnosed with {hypothyroidism}[Hypothyroidism is the deficiency of the thyroid gland]?,both,False,True,333,"disease, etiology"
,635,Parkinson's disease,,Prkinson's disease is a brain disorder that causes unintended or uncontrollable movements,Disease / Medical Condition,"Shaking palsy, PD, hypokinetic rigid syndrome, paralysis agitans",Have you been diagnosed with {Prkinson's disease}[Prkinson's disease is a brain disorder that causes unintended or uncontrollable movements]?,both,False,True,395,"disease, etiology"
,634,Acromegaly,,Acromegaly is a hormonal disorder that develops when your body produces too much growth hormone,Disease / Medical Condition,"pituitary gigantism, Somatotropin excess, Growth hormone excess, Hypersomatotropism, Hyperpituitarism, GH excess disorder",Do you have or have you been diagnosed with {Acromegaly}[Acromegaly is a hormonal disorder that develops when your body produces too much growth hormone]?,both,False,True,557,"disease, etiology"
,632,Sun light exposure,,Direct sun exposure for an extended period of time,Risk factor,"direct uv exposure, prologned ",Have you recently had direct sun exposure for an extended period of time?,both,False,True,559,etiology
,631,History of vascular surgery,,"Vascular surgery can be any surgery that includes arteries, veins and lymphatic vessels",Procedure / Surgery,"previously undergone vascular surgery, a past record of vascular surgery, vascular surgery is part of the medical background, dealing with vascular surgery before, having vascular surgery in the past, experienced vascular surgery at some point in life, vascular surgery in the medical records, had vascular operation, had blood vessel surgery, had blood vessel operation, history of veins surgery, history of arteries surgery, history of capillaries surgery, history of vascular procedure, history of blood vessel procedure","Have you recently undergone a {vascular surgery}[Vascular surgery can be any surgery that includes arteries, veins and lymphatic vessels]?",both,False,True,300,etiology
,630,Any thyroid disease,,"Having a disease in the Thyroid gland, a gland in the neck that produces hormones to control the speed of metabolism",Disease / Medical Condition,"Hyperthyroidism, overactive thyroid, Hypothyroidism, underactive thyroid, Thyroid dysfunction, Thyroid disorder, Thyroid hormone disorder, Thyroid hormone imbalance, Thyroid malfunction, Thyroid condition",Have you been diagnosed with any {thyroid}[Thyroid is a gland in the neck that produces hormones to control the speed of metabolism] disease?,both,False,True,560,etiology
,627,Family history of pernicious anemia,,Pernicious anemia is a decrease in red blood cells that occurs when the body cannot absorb vitamin b12,Family History,"Ancestral background of pernicious anemia, Genetic heritage of pernicious anemia, Inherited predisposition to pernicious anemia, pernicious anemia runs in the family, pernicious anemia is prevalent in family, There is a familial link to pernicious anemia, pernicious anemia is present among relatives, pernicious anemia has a familial association, pernicious anemia is common in the family lineage, There is a family tendency for pernicious anemia, pernicious anemia is a familial trait, pernicious anemia has been seen in multiple family members, mother had pernicious anemia, father had pernicious anemia, grandpa had pernicious anemia, grandma had pernicious anemia, family history of Vitamin B12 deficiency anemia,  family history of Biermer's anemia, family history of Addison–Biermer anemia",Do you have a family history of {pernicious anemia}[Pernicious anemia is a decrease in red blood cells that occurs when the body cannot absorb vitamin b12]?,both,False,True,303,etiology
,625,Coagulopathy,Blood clotting disorder,Blood clotting disorder,Disease / Medical Condition,"Blood clotting disorder, Hemostatic disorder, Blood coagulation abnormality, Coagulation deficiency, Clotting factor disorder, Coagulation dysfunction, Coagulation impairment",Have you been diagnosed with any {blood clotting disorders}[Blood clotting disorders occur when blood forms clots more often than it is supposed to]?,both,False,True,105,etiology
,624,Radiation therapy,,Radiation therapy is a type of cancer treatment that uses beams of intense energy to kill cancer cells,Procedure / Surgery,"Radiation treatment, Radiation oncology, X-ray therapy, Gamma therapy, Brachytherapy",Have you ever had {radiation therapy}[Radiation therapy is a type of cancer treatment that uses beams of intense energy to kill cancer cells]?,both,False,True,358,etiology
,622,Vaginal douching,,"Frequently cleaning the vagina with soap, water, or other liquids",Risk factor,"Vaginal cleansing, Vaginal irrigation, Vaginal rinsing, Vaginal washing, cleaning vagina with soap","Do you frequently clean your vagina with soap, water or other liquids?",female,False,True,563,etiology
,620,Caffeine consumption,,Consuming food or drinks that contain caffeine,Risk factor,"Caffeine intake, Caffeine use, Caffeine ingestion, drinking coffee, coffee intake
",Do you consume food or drinks that contain caffeine? ,both,False,True,565,etiology
,619,Smoking,,Smoking or being exposed to second-hand smoking for more than 7 years,Risk factor,"Tobacco use, using Cigarette, Nicotine consumption, pipes using, vaping, using hookah, using shisha",Have you smoked or been exposed to second-hand smoking for more than 7 years?,both,False,True,542,etiology
,618,Family history of Tinea Versicolor,,"Tinea versicolor is an infection that interferes with normal pigmentation of the skin, typically resulting in painless discolored patches",Family History,"Ancestral background of Tinea Versicolor, Genetic heritage of Tinea Versicolor, Inherited predisposition to Tinea Versicolor, Tinea Versicolor runs in the family, Tinea Versicolor is prevalent in family, There is a familial link to Tinea Versicolor, Tinea Versicolor is present among relatives, Tinea Versicolor has a familial association, Tinea Versicolor is common in the family lineage, There is a family tendency for Tinea Versicolor, Tinea Versicolor is a familial trait, Tinea Versicolor has been seen in multiple family members, mother had Tinea Versicolor, father had Tinea Versicolor, grandpa had Tinea Versicolor, grandma had Tinea Versicolor, family history of pityriasis versicolor, family history of Dermatomycosis furfuracea, family history of tinea flava, family history of lota","Do you have a family history of {Tinea versicolor}[Tinea versicolor is an infection that interferes with normal pigmentation of the skin, typically resulting in painless discolored patches]?",both,False,True,566,etiology
,617,History of orthopedic surgery,,"Orthopedic generally involves the muscles, bones, joints, and adjacent tissues",Procedure / Surgery,"previously undergone orthopedic surgery, a past record of orthopedic surgery, orthopedic surgery is part of the medical background, dealing with orthopedic surgery before, having orthopedic surgery in the past, experienced orthopedic surgery at some point in life, orthopedic surgery in the medical records, had orthopedic operation, history of musculoskeletal system operation, history of bones surgery, history of muscles surgery, history of tendons surgery, history of ligaments surgery, history of joints surgery, history of skeleton surgery, history of orthopedic procedure, history of joints procedure","Did you recently have an {orthopedic}[Orthopedic generally involves the muscles, bones, joints, and adjacent tissues] surgery?",both,False,True,567,etiology
