Input.LABEL,Input.SIMPLE_NAME,Input.SYMPTOM,Input.MESSAGE,Answer.text_answer,Level,ChatGPT or Manual
confusion,,,Give me 20 sentences to indicate I have confusion without mentioning the word confusion,My thoughts are unclear and muddled.,2,ChatGPT
confusion,,,Give me 20 sentences to indicate I have confusion without mentioning the word confusion,I have difficulty understanding and making decisions.,2,ChatGPT
confusion,,,Give me 20 sentences to indicate I have confusion without mentioning the word confusion,I feel lost and uncertain about my surroundings.,2,ChatGPT
confusion,,,Give me 20 sentences to indicate I have confusion without mentioning the word confusion,My mind is jumbled and unclear.,2,ChatGPT
confusion,,,Give me 20 sentences to indicate I have confusion without mentioning the word confusion,I struggle to make sense of my surroundings.,2,ChatGPT
confusion,,,Give me 20 sentences to indicate I have confusion without mentioning the word confusion,My thoughts are clouded and unclear.,2,ChatGPT
confusion,,,Give me 20 sentences to indicate I have confusion without mentioning the word confusion,I have trouble comprehending information and making choices.,2,ChatGPT
confusion,,,Give me 20 sentences to indicate I have confusion without mentioning the word confusion,I feel lost and unsure about what's happening.,2,ChatGPT
confusion,,,Give me 20 sentences to indicate I have confusion without mentioning the word confusion,My mind is foggy and disorganized.,2,ChatGPT
confusion,,,Give me 20 sentences to indicate I have confusion without mentioning the word confusion,I have difficulty figuring out what's going on.,2,ChatGPT
confusion,,,Give me 20 sentences to indicate I have confusion without mentioning the word confusion,I feel like I'm not fully aware of my surroundings.,2,ChatGPT
confusion,,,Give me 20 sentences to indicate I have confusion without mentioning the word confusion,My thoughts are hazy and unclear.,2,ChatGPT
confusion,,,Give me 20 sentences to indicate I have confusion without mentioning the word confusion,I struggle to piece together information and make decisions.,2,ChatGPT
confusion,,,Give me 20 sentences to indicate I have confusion without mentioning the word confusion,I feel uncertain and disoriented in my environment.,2,ChatGPT
confusion,,,Give me 20 sentences to indicate I have confusion without mentioning the word confusion,My mind is muddled and confusing.,2,ChatGPT
confusion,,,Give me 20 sentences to indicate I have confusion without mentioning the word confusion,I have trouble understanding and acting on information.,2,ChatGPT
confusion,,,Give me 20 sentences to indicate I have confusion without mentioning the word confusion,I feel like I'm in a daze and not fully aware.,2,ChatGPT
confusion,,,Give me 20 sentences to indicate I have confusion without mentioning the word confusion,"My thoughts are jumbled and unclear, making it hard to understand what's happening.",2,ChatGPT
confusion,,,Give me 20 sentences to indicate I have confusion without mentioning the word confusion,I struggle to make sense of my surroundings and decisions.,2,ChatGPT
confusion,,,Give me 20 sentences to say I have confusion mentioning the word confusion,I am often plagued by confusion.,1,ChatGPT
confusion,,,Give me 20 sentences to say I have confusion mentioning the word confusion,Confusion is a constant issue for me.,1,ChatGPT
confusion,,,Give me 20 sentences to say I have confusion mentioning the word confusion,My mind is frequently clouded by confusion.,1,ChatGPT
confusion,,,Give me 20 sentences to say I have confusion mentioning the word confusion,I struggle with confusion on a daily basis.,1,ChatGPT
confusion,,,Give me 20 sentences to say I have confusion mentioning the word confusion,I have trouble making decisions due to confusion.,1,ChatGPT
confusion,,,Give me 20 sentences to say I have confusion mentioning the word confusion,The confusion affects my ability to think clearly.,1,ChatGPT
confusion,,,Give me 20 sentences to say I have confusion mentioning the word confusion,My physician says I have confusion.,1,ChatGPT
confusion,,,Give me 20 sentences to say I have confusion mentioning the word confusion,Confusion is a major hindrance in my life.,1,ChatGPT
confusion,,,Give me 20 sentences to say I have confusion mentioning the word confusion,I'm living with confusion.,1,ChatGPT
confusion,,,Give me 20 sentences to say I have confusion mentioning the word confusion,Confusion has changed my life in many ways.,1,ChatGPT
confusion,,,Give me 20 sentences to say I have confusion mentioning the word confusion,I have trouble remembering things because of confusion.,1,ChatGPT
confusion,,,Give me 20 sentences to say I have confusion mentioning the word confusion,The confusion can be distressing at times.,1,ChatGPT
confusion,,,Give me 20 sentences to say I have confusion mentioning the word confusion,I have a hard time focusing due to confusion.,1,ChatGPT
confusion,,,Give me 20 sentences to say I have confusion mentioning the word confusion,I'm determined to find a solution for my confusion.,1,ChatGPT
confusion,,,Give me 20 sentences to say I have confusion mentioning the word confusion,Confusion is affecting my work and daily activities.,1,ChatGPT
confusion,,,Give me 20 sentences to say I have confusion mentioning the word confusion,The confusion is a result of an underlying medical condition.,1,ChatGPT
confusion,,,Give me 20 sentences to say I have confusion mentioning the word confusion,I'm looking for ways to alleviate my confusion.,1,ChatGPT
confusion,,,Give me 20 sentences to say I have confusion mentioning the word confusion,Confusion is affecting my quality of life.,1,ChatGPT
confusion,,,Give me 20 sentences to say I have confusion mentioning the word confusion,I hope to find relief from my confusion soon.,1,ChatGPT
confusion,,,Give me 20 sentences to say I have confusion mentioning the word confusion,My confusion is a source of constant frustration.,1,ChatGPT
constipation,,,Give me 20 sentences to say I have constipation mentioning the word constipation,I have been struggling with constipation for some time now.,1,ChatGPT
constipation,,,Give me 20 sentences to say I have constipation mentioning the word constipation,My digestive system is often slow due to constipation.,1,ChatGPT
constipation,,,Give me 20 sentences to say I have constipation mentioning the word constipation,Constipation is a constant issue for me.,1,ChatGPT
constipation,,,Give me 20 sentences to say I have constipation mentioning the word constipation,I find it hard to have regular bowel movements because of constipation.,1,ChatGPT
constipation,,,Give me 20 sentences to say I have constipation mentioning the word constipation,My physician says I have constipation.,1,ChatGPT
constipation,,,Give me 20 sentences to say I have constipation mentioning the word constipation,The constipation affects my daily life.,1,ChatGPT
