Input.LABEL,Input.SIMPLE_NAME,Input.SYMPTOM,Input.MESSAGE,Answer.text_answer,Level,ChatGPT or Manual
impotence,,,,I'm suffering from an inability to have an erection and I don't feel confident enough to ask my GP for advice,2,Manual
impotence,,,,My penis is weak and can't stand an erection,2,Manual
impotence,,,,My penis doesn't get hard during sex,2,Manual
inability to do hand supination or pronation,,,,I am suffering from an inability to do hand supination,1,Manual
inability to do hand supination or pronation,,,,I have been having problems with pronating my hand,1,Manual
inability to do hand supination or pronation,,,,I have an inability to do hand supination,1,Manual
inability to do hand supination or pronation,,,,I can't really rotate my hand to have it faces up,2,Manual
inability to do hand supination or pronation,,,,I can't really rotate my hand to have it faces down,2,Manual
inability to do hand supination or pronation,,,,My hand can't rotate up or down,2,Manual
infertility,,,,"I wish I have kids, it's been two years now without getting pregnant",2,Manual
infertility,,,,"We tried IVF but it didn't work, I'm unable to make my wife pregnant",2,Manual
infertility,,,,"I can't have children, I can't conceive",2,Manual
infertility,,,,I need to know more about my infertility,1,Manual
infertility,,,,"I am looking to have a baby, need to diagnose why I have infertility",1,Manual
infertility,,,,My doctor says that I am infertile but he did not give a cause.,1,Manual
insomnia,,,,Despite the fact that I take melatonin but still can't sleep,2,Manual
insomnia,,,,Going to bed to fall asleep is a hustle for me,2,Manual
insomnia,,,,"My life is turning into a hell, deep sleep is not possible in my life I'm so sad",2,Manual
insomnia,,,,I am suffering from insomnia,1,Manual
insomnia,,,,I have been having problems with sleeping due to insomnia,1,Manual
insomnia,,,,I have insomnia and it is affecting my daily activity,1,Manual
irregular menstruation,,,,My period is unstable,2,Manual
irregular menstruation,,,,"My cycle keeps coming and going, it's inconsistent",2,Manual
irregular menstruation,,,,My monthly bleeding is irregular,2,Manual
irregular menstruation,,,,I am suffering from irregular menstruation,1,Manual
irregular menstruation,,,,I have irregular menstruation and I am concerned about it,1,Manual
irregular menstruation,,,,I am worried about why I am having irregular menstruation,1,Manual
irritability,,,,"I can't keep calm, I'm nervous",2,Manual
irritability,,,,"I can't sit without worry, I feel I need to do something",2,Manual
irritability,,,,I'm mad for no reason,2,Manual
irritability,,,,I am suffering from irritability,1,Manual
irritability,,,,I have become very restless and irritable for the past few weeks. I am concerned about it,1,Manual
irritability,,,,I am worried about why I am experiencing irritability,1,Manual
irritable child,,,,"My child can't keep calm, he's nervous",2,Manual
irritable child,,,,"My child can't sit without worry, I feel I need to do something",2,Manual
irritable child,,,,My child is mad for no reason,2,Manual
irritable child,,,,I noticed that my child is becoming more irritable.,1,Manual
irritable child,,,,My child has become very restless and irritable for the past few weeks. I am concerned about it,1,Manual
irritable child,,,,I am worried about why my child is irritable,1,Manual
itchy eyes,,,,I get the feeling that I wanna keep scratching my eyes,2,Manual
itchy eyes,,,,My eyes feel like burning and I have the urge to wipe them,2,Manual
itchy eyes,,,,I have red eyes that cause an unpleasant sensation to scratch,2,Manual
itchy eyes,,,,I have been feeling my eyes itchy for a couple of days,1,Manual
itchy eyes,,,,I am experiencing itchy eyes,1,Manual
itchy eyes,,,,My itchy eyes are causing me discomfort,1,Manual
janeway lesions,,,,I am suffering from Janeway lesions,1,Manual
janeway lesions,,,,I am concerned about the Janeway lesions I have,1,Manual
janeway lesions,,,,"I noticed that I have multiple lesions at my hand, they are called Janeway lesions",1,Manual
janeway lesions,,,,I have dark irregular patches on my skin,2,Manual
janeway lesions,,,,I have black lesions on my fingers,2,Manual
janeway lesions,,,,My toe has a lesion that is scattered and semi-black,2,Manual
jaundice,,,,My skin color resembles a banana,2,Manual
jaundice,,,,I have eyes that look very yellow,2,Manual
jaundice,,,,The whites of my eyes and my skin look like a lemon,2,Manual
jaundice,,,,"I noticed that I have discolored skin, my doctor called it jaundice",1,Manual
jaundice,,,,My jaundice did not go away even with medications,1,Manual
jaundice,,,,Why do I have jaundice?,1,Manual
jaw claudication,,,,I am suffering from jaw claudication,1,Manual
jaw claudication,,,,I am concerned about the jaw claudication I have,1,Manual
jaw claudication,,,,I noticed that I have jaw claudication,1,Manual
jaw claudication,,,,"I can't chew gum, it's painful",2,Manual
jaw claudication,,,,I have discomfort when I eat my food from moving my jaw,2,Manual
jaw claudication,,,,I have pain when I try to grind meat with my teeth,2,Manual
joint stiffness,,,,I am suffering from joint stiffness in my knee,1,Manual
joint stiffness,,,,I am concerned about the joint stiffness I have in my wrist,1,Manual
joint stiffness,,,,The joint stiffness that I am experiencing is affecting my daily activities,1,Manual
joint stiffness,,,,I feel like a one piece and I can't move with ease,2,Manual
joint stiffness,,,,My joints feel like a rock,2,Manual
joint stiffness,,,,The joints of my legs feel rigid,2,Manual
joint swelling,,,,My joints have noticeable enlargement,2,Manual
joint swelling,,,,I have some bulging in my leg joints,2,Manual
joint swelling,,,,My knee joint has redness and puffiness,2,Manual
joint swelling,,,,I am suffering from joint swelling in my knee,1,Manual
joint swelling,,,,I am concerned about the joint swelling I have in my wrist,1,Manual
joint swelling,,,,The joint swelling that I am experiencing is affecting my daily activities,1,Manual
joint tenderness,,,,"I can't touch my knee joint, it's painful to touch",2,Manual
joint tenderness,,,,I have sensitive joints that keep hurting when I apply pressure to it,2,Manual
joint tenderness,,,,The junctions between my bones feel sensitive,2,Manual
joint tenderness,,,,I am suffering from joint tenderness in my knee,1,Manual
joint tenderness,,,,I am concerned about the joint tenderness I have in my wrist,1,Manual
joint tenderness,,,,The joint tenderness that I am experiencing is affecting my daily activities,1,Manual
jugular vein distention,,,,My neck has a distinction at the corner,2,Manual
jugular vein distention,,,,I have swelling on the side of my neck,2,Manual
jugular vein distention,,,,The vein on my side neck feels bloated,2,Manual
jugular vein distention,,,,I have noticed that I have jugular vein distention,1,Manual
jugular vein distention,,,,I am concerned about the jugular vein distention I have,1,Manual
jugular vein distention,,,,I noticed that my jugular vein is distended,1,Manual
knee stiffness,,,,I have been experiencing knee stiffness for a long time,1,Manual
knee stiffness,,,,I feel my knees are stiff,1,Manual
knee stiffness,,,,My mother says her knee stiffness is getting worse,1,Manual
knee stiffness,,,,I can't move my knee with ease,2,Manual
knee stiffness,,,,My knee feels rigid,2,Manual
knee stiffness,,,,I have an inability to bend my knee,2,Manual
koebner phenomenon,,,,I have skin lesions on parts of my leg where I don't typically experience lesions,2,Manual
koebner phenomenon,,,,I have a skin reaction triggered by irritation,2,Manual
koebner phenomenon,,,,I have skin lesions on lines of trauma,2,Manual
koebner phenomenon,,,,I have noticed that I have koebner phenomenon,1,Manual
koebner phenomenon,,,,I am concerned about the koebner phenomenon I have,1,Manual
koebner phenomenon,,,,I am worried about the cause of the koebner phenomenon I have,1,Manual
koilonychia,,,,What can cause koilonychia?,1,Manual
koilonychia,,,,I have koilonychia as my nails are not normal,1,Manual
koilonychia,,,,I want to get rid of koilonychia in my nails,1,Manual
koilonychia,,,,I have a depression in my nails that is able to hold a drop of liquid,2,Manual
koilonychia,,,,My nails look scooped out,2,Manual
koilonychia,,,,My nails look like a spoon surface,2,Manual
lachrymation,,,,I am experiencing excessive lachrymation,1,Manual
lachrymation,,,,I am concerned about the cause of the excessive lachrymation,1,Manual
lachrymation,,,,I want to explore the causes of the lachrymation issue I have,1,Manual
lachrymation,,,,My eyes keep shedding tears out of my hands,2,Manual
lachrymation,,,,I keep tearing up for no reason,2,Manual
lachrymation,,,,I don't feel sad but suddenly my eyes started tearing,2,Manual
late menarche,,,,I am concerned about the late menarche of my daughter,1,Manual
late menarche,,,,I worried that my late menarche experience is affecting my menstrual cycle,1,Manual
late menarche,,,,"My daughter hasn't get her first period yet, I want to explore the causes of late menarche",1,Manual
late menarche,,,,I had my first mense after any female in my family,2,Manual
late menarche,,,,I got a late first period and I remember it was painful,2,Manual
late menarche,,,,I've gotten the monthly bleeding later in life,2,Manual
laxity of the ligaments/joints,,,,I have more laxity in my ligaments and joints,1,Manual
laxity of the ligaments/joints,,,,Is my laxity of the ligaments/joints something to worry about?,1,Manual
laxity of the ligaments/joints,,,,I have a wider range of motion than most people,2,Manual
laxity of the ligaments/joints,,,,My body is extremely flexible and it's scary,2,Manual
laxity of the ligaments/joints,,,,My joints can move beyond their normal range of motion,2,Manual
lose balance,,,,I feel dizzy and like I can't stand,2,Manual
lose balance,,,,I feel that the world is spinning around me,2,Manual
lose balance,,,,I feel a sudden change in my balance,2,Manual
lose balance,,,,My grandfather lost his balance while we were walking in the park,1,Manual
lose balance,,,,I experience loss of balance every time I get out of the jacuzzi,1,Manual
lose balance,,,,I felt down because I lost my balance,1,Manual
lower leg pain,,,,I have discomfort coming from the area below my knee,2,Manual
lower leg pain,,,,My ankle is achy that I can't focus to study,2,Manual
lower leg pain,,,,My leg feels off and hurts,2,Manual
lower leg pain,,,,I am experiencing lower leg pain,1,Manual
lower leg pain,,,,I am concerned about the cause of my lower leg pain,1,Manual
lower leg pain,,,,I have been feeling pain in my lower leg for a week,1,Manual
lower leg swelling,,,,I am experiencing lower leg swelling,1,Manual
lower leg swelling,,,,I am concerned about the cause of my lower leg swelling,1,Manual
lower leg swelling,,,,I have noticed a swelling in my lower leg for a week,1,Manual
lower leg swelling,,,,I have swelling coming from the area below my knee,2,Manual
lower leg swelling,,,,My ankle is swollen and red that I can't focus to study,2,Manual
lower leg swelling,,,,My leg feels enlarged,2,Manual
lymphadenopathy,,,,I have swollen nodes in my underarm,2,Manual
lymphadenopathy,,,,The lymph nodes in my groin feel puffy,2,Manual
lymphadenopathy,,,,I have a bulge behind my ear,2,Manual
lymphadenopathy,,,,I feel lymphadenopathy in my armpits,1,Manual
lymphadenopathy,,,,I noticed that I have lymphadenopathy at my neck,1,Manual
lymphadenopathy,,,,Is lymphadenopathy something to worry about?,1,Manual
macroglossia,,,,I have noticed that I have macroglossia,1,Manual
