Index,Input.LABEL,Input.SIMPLE_NAME,Input.SYMPTOM,Input.MESSAGE,Answer.text_answer,Level
426,anxiety,nan,lots of worries or concerns,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,When I watch the news it just starts my mind twirling and I'm worried and concerned about so many things.,2
427,anxiety,nan,lots of worries or concerns,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"I feel so worried about everything lately, and have so much fear and concern that things won't work out.",2
428,anxiety,nan,lots of worries or concerns,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I  have have tension due to lots of worries and concerns in my life,2
430,anxiety,nan,overthinking,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I feel like I am overthinking everything.,2
431,anxiety,nan,overthinking,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I've been noticing that I am overthinking way more than usual. I'll get stuck on something and can't get it out of my head.,2
432,anxiety,nan,overthinking,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"I overthink everything so much, and think of every possibility.",2
433,anxiety,nan,overthinking,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I feel like I do lots of overthinking.,2
434,anxiety,nan,overthinking,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I can't stop thinking about things over and over again and second guessing myself.,2
435,anxiety,nan,increased concern,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I am increasingly concerned about everything and very anxious all of a sudden. I worry about every little idea. I'm concerned now about things that didn't seem to matter last week.,2
436,anxiety,nan,increased concern,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,With everything going on I just feel I'm becoming hyper alert with increased concern about my health.,2
437,anxiety,nan,increased concern,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I have an increased concern for a lot of things.,2
438,anxiety,nan,increased concern,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I have an increased concern and worry about every little thing lately.,2
439,anxiety,nan,increased concern,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,Lately I've been having increased concern when there's nothing to be concerned about.,2
440,anxiety,nan,im anxious,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"Hi Dr. I am a nursing student and lately I've been feeling more anxious than ever in my life, especially when I have to prepare for exams.",2
441,anxiety,nan,im anxious,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"I'm anxious. About everything, all the time.",2
442,anxiety,nan,im anxious,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I'm so anxious all the time.,2
443,anxiety,nan,im anxious,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"I feel more and more panicky everyday with the bills piling up and  I have yet to find a job. I can't seem to ever relax anymore. When, I feel panicky,I can't control mybreathing. My body feels all over paralysis, which leads to me feeling suffocated & smothered.",2
444,anxiety,nan,im anxious,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I get anxious and have feelings of nervousness along with feeling restless and tense in my everyday life.,2
445,anxiety,nan,nervousness,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I'm nervously awake almost all night with a shaky feeling like I've drunk too much coffee when I haven't had any all day.,2
446,anxiety,nan,nervousness,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I feel super nervous a lot of the time.,2
447,anxiety,nan,nervousness,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"I have nervousness every time I think about an upcoming school paper I have to write, and as a result my heart rate increases and my breathing rate goes up too.",2
448,anxiety,nan,nervousness,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I have been feeling a strong sense of nervousness lately.,2
449,anxiety,nan,nervousness,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,Often times I experience nervousness when planning to be social with my friends.,2
450,anxiety,nan,anxiety,Please DO NOT include the symptom itself in your answer. Try to think of another way to describe the feeling.,I've been feeling really anxious and on-edge a lot of the time.,3
451,anxiety,nan,feel anxious,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"I have a constant feeling of worry, as if something bad might happen. It causes me to pace. I am loosing sleep because of it.",2
452,anxiety,nan,feel fearful,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,For some reason I have been feeling paranoid for the last couple of weeks.,2
453,anxiety,nan,stress,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I have a heavy workload lately and it is causing me to feel a lot of stress.,2
454,anxiety,nan,worried,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I've not been able to concentrate the past few weeks and finding it hard to sleep because I'm worrying to much,2
455,anxiety,nan,goosebumps,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,The hair on my arms is standing up and I have goosebumps.,2
456,anxiety,nan,lots of worries or concerns,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,When I lay down to sleep I start getting racing thoughts in my headthat won't stop.,2
457,aphonia,Loss Of Voice,aphonia,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"As you can tell, I've been experiencing aphonia- I've been losing my voice.",1
